drug_name,drugbank_id,ind_name,ind_id,NCT,status,phase,DetailedStatus
enocitabine,DB01024,Acute lymphoblastic leukemia - category,C1531702,NCT01621477,Terminated,Phase 2,Study was terminated in August 2016 due to replacement by a new study.
enocitabine,DB01033,Acute lymphoblastic leukemia - category,C1531702,NCT00439296,Terminated,Phase 1/Phase 2,The study was stopped due to poor accrual and lack of funding.
enocitabine,DB01204,Refractory acute myeloid leukemia,C4528668,NCT04196010,Terminated,Phase 1,Terminated due to unfavorable risk-benefit ratio of investigational regimen.
enocitabine,DB01204,Refractory acute myeloid leukemia,C4528668,NCT04797767,Suspended,Phase 1,Pending protocol amendment
enoxacin,DB00467,Osteomyelitis,C0029443,NCT02099240,Terminated,Early Phase 1,Not enough patient enrollment and lack of staffing
enoxaparin sodium,DB01225,COVID19 (disease),C5203670,NCT04400799,Terminated,Phase 3,due to results from interim analysis
enoxaparin sodium,DB01225,COVID19 (disease),C5203670,NCT04492254,Terminated,Phase 3,"Average event rate (end point) was much lower than expected. A larger sample size would have been required to maintain same statistical power, which was not achievable in a feasible time scale. No safety concerns were identified with bleeding."
enoxaparin sodium,DB01225,Deep Vein Thrombosis,C0149871,NCT01573169,Terminated,Phase 3,The trial has been terminated prematurely after the randomization of 73 patients due to a lack of funding.
enoxaparin sodium,DB01225,Deep Vein Thrombosis,C0149871,NCT03003390,Terminated,Phase 2,Met protocol defined stopping rule for futility
enoxaparin sodium,DB01225,Nephrotic Syndrome,C0027726,NCT04558892,Terminated,Phase 2/Phase 3,The primary objectives were achieved.
enoxaparin sodium,DB01225,Non-Small Cell Lung Carcinoma,C0007131,NCT01058759,Terminated,Phase 3,The external funding (pharmaceutical company) was stopped and could not be substituded by internal funding.
ephedrine,DB01364,Allergic rhinitis (disorder),C2607914,NCT01055756,Withdrawn,Phase 3,NA
ephedrine,DB01364,Coughing,C0010200,NCT01177852,Withdrawn,Phase 3,NA
ephedrine,DB01364,Rhinitis,C0035455,NCT01177852,Withdrawn,Phase 3,NA
ephedrine,DB01364,Sinusitis,C0037199,NCT00000752,Withdrawn,Phase 2,NA
epinephrine,DB00668,Asthma,C0004096,NCT01025648,Terminated,Phase 1/Phase 2,Optimization of protocol
epinephrine,DB00668,Asthma,C0004096,NCT01737892,Terminated,Phase 1/Phase 2,unable to validate analytical method
epinephrine,DB00668,Cardiac Arrest,C0018790,NCT00401882,Terminated,Phase 2,Difficult accrual
epinephrine,DB00668,Pain,C0030193,NCT00813111,Terminated,Phase 3,"Sponsor decision, unrelated to safety"
epinephrine,DB00668,"Pain, Postoperative",C0030201,NCT03268278,Terminated,Phase 1,Loss of interest
epinephrine,DB00668,Ventricular Fibrillation,C0042510,NCT00401882,Terminated,Phase 2,Difficult accrual
epirubicin,DB00445,Malignant neoplasm of breast,C0006142,NCT00053911,Terminated,Phase 3,NA
epirubicin,DB00445,Malignant neoplasm of breast,C0006142,NCT00066807,Terminated,Phase 3,"Poor accrual, patients were followed until completion of 5 yrs treatment"
epirubicin,DB00445,Malignant neoplasm of breast,C0006142,NCT00176488,Terminated,Phase 2,Competing studies
epirubicin,DB00445,Malignant neoplasm of breast,C0006142,NCT00193024,Terminated,Phase 2,NA
epirubicin,DB00445,Malignant neoplasm of breast,C0006142,NCT00431795,Terminated,Phase 2,Due to poor accrual
epirubicin,DB00445,Malignant neoplasm of breast,C0006142,NCT00625898,Terminated,Phase 3,NA
epirubicin,DB00445,Malignant neoplasm of breast,C0006142,NCT00912444,Terminated,Phase 3,"TAC treatment was associated with better survial outcome compared with TC treatment, we terminated recruiting and waiting for longer follow up period."
epirubicin,DB00445,Malignant neoplasm of breast,C0006142,NCT01301040,Terminated,Phase 2,Slow recruitment
epirubicin,DB00445,Malignant neoplasm of breast,C0006142,NCT01690325,Terminated,Phase 2,Therapy of HER2+ patients according to protocol was no longer appropriate. Patient enrolment behind planned schedule and challenges of site performance
epirubicin,DB00445,Malignant neoplasm of breast,C0006142,NCT01985841,Terminated,Phase 2,Due to poor accrual
epirubicin,DB00445,Malignant neoplasm of breast,C0006142,NCT02067416,Withdrawn,Phase 2,Funding agent withdrew funding
epirubicin,DB00445,Malignant neoplasm of breast,C0006142,NCT02897050,Suspended,Phase 2,NA
epirubicin,DB00445,Rhabdomyosarcoma,C0035412,NCT00162695,Terminated,Phase 3,NA
eplerenone,DB00700,Ascites,C0003962,NCT01801228,Withdrawn,Phase 2,difficulties to include patients
eplerenone,DB00700,Atrial Fibrillation,C0004238,NCT00647192,Terminated,Phase 2,Inclusion rate too low. Recruitment of further study centers too costly.
eplerenone,DB00700,Malignant neoplasm of breast,C0006142,NCT01708798,Terminated,Phase 2/Phase 3,Futility
epoetin alfa,DB00016,Chronic Kidney Diseases,C1561643,NCT00156962,Terminated,Phase 3,Regulatory decision not to proceed
epoetin alfa,DB00016,Chronic Kidney Diseases,C1561643,NCT00924781,Terminated,Phase 2,NA
epoetin alfa,DB00016,Chronic Kidney Diseases,C1561643,NCT01695759,Terminated,Phase 3,NA
epoetin alfa,DB00016,Rheumatoid Arthritis,C0003873,NCT00123149,Withdrawn,Phase 2,NA
epoetin alfa,DB00016,Rheumatoid Arthritis,C0003873,NCT00236678,Terminated,Phase 2,"This study was terminated due to slow enrollment, despite protocol amendments to change the entrance criteria."
epoprostenol,DB01240,Pulmonary Hypertension,C0020542,NCT01370096,Terminated,Phase 2,Difficulty with patient recruitment
eptifibatide,DB00063,Myocardial Infarction,C0027051,NCT00812435,Terminated,Phase 3,NA
erlotinib,DB00530,Glioblastoma Multiforme,C1621958,NCT01110876,Terminated,Phase 1/Phase 2,Unanticipated Toxicities
erlotinib,DB00530,Malignant neoplasm of breast,C0006142,NCT00611715,Terminated,Phase 2,low accrual
erlotinib,DB00530,Malignant neoplasm of breast,C0006142,NCT00739063,Terminated,Phase 2,Poor Accrual
erlotinib,DB00530,Malignant neoplasm of breast,C0006142,NCT01013506,Withdrawn,Phase 2,Study was abandoned before opening to accrual. Replaced by another study.
erlotinib,DB00530,Neuroblastoma,C0027819,NCT00947167,Terminated,Phase 2,Extreme toxicity of Pertuzumab and Erlotinib combination
erlotinib,DB00530,Non-Small Cell Lung Carcinoma,C0007131,NCT00351039,Terminated,Phase 1/Phase 2,slow accrual
erlotinib,DB00530,Non-Small Cell Lung Carcinoma,C0007131,NCT00707252,Terminated,Phase 1,Phase II not initiated due to cancellation of supply of Poly E by collaborator.
erlotinib,DB00530,Non-Small Cell Lung Carcinoma,C0007131,NCT00830245,Terminated,Phase 2,low accrual rate
erlotinib,DB00530,Non-Small Cell Lung Carcinoma,C0007131,NCT00940875,Terminated,Phase 2,Study was stopped due to slower than expected recruitment.
erlotinib,DB00530,Non-Small Cell Lung Carcinoma,C0007131,NCT01026844,Terminated,Phase 1,slow enrollment
erlotinib,DB00530,Non-Small Cell Lung Carcinoma,C0007131,NCT01728181,Withdrawn,Phase 1/Phase 2,Stopped before approval due to ineffective drug
erlotinib,DB00530,Non-Small Cell Lung Carcinoma,C0007131,NCT02080078,Terminated,Phase 1,REB decision
erlotinib,DB00530,Non-Small Cell Lung Carcinoma,C0007131,NCT02134015,Terminated,Phase 3,Pre-defined criteria for continuation were not reached
erlotinib,DB00530,Non-Small Cell Lung Carcinoma,C0007131,NCT02186301,Terminated,Phase 2/Phase 3,Sponsor discontinued development of CO-1686 for NSCLC
erlotinib,DB00530,Non-Small Cell Lung Carcinoma,C0007131,NCT02277457,Withdrawn,Early Phase 1,NA
erlotinib,DB00530,Non-Small Cell Lung Carcinoma,C0007131,NCT02318368,Terminated,Phase 2,Sponsor's decision
erlotinib,DB00530,Non-Small Cell Lung Carcinoma,C0007131,NCT02342353,Terminated,Phase 1,Drug shortage
erlotinib,DB00530,Non-Small Cell Lung Carcinoma,C0007131,NCT02770014,Terminated,Phase 2,Terminated due to Osimertinib approval
erlotinib,DB00530,Non-Small Cell Lung Carcinoma,C0007131,NCT04165031,Terminated,Phase 1/Phase 2,The study was terminated due to an unexpected toxicity finding.
erlotinib,DB00530,Polycythemia Vera,C0032463,NCT01038856,Terminated,Phase 2,The study was terminated by the sponsor
erlotinib,DB00530,Psoriasis,C0033860,NCT01006096,Withdrawn,Phase 2,IND not obtained
erlotinib,DB00530,Squamous cell carcinoma,C0007137,NCT01009203,Terminated,Phase 2,High patient withdrawal rate
erythromycin,DB00199,Gastroparesis,C0152020,NCT01117376,Terminated,Phase 2,The study was prematurely terminated because of unavailibility of Methylnaltrexone in the region
erythromycin,DB00199,Gastroparesis,C0152020,NCT01323582,Terminated,Phase 2,"Original investigator left this institution, replacement investigator retired."
esomeprazole,DB00338,Acute Coronary Syndrome,C0948089,NCT00557921,Terminated,Phase 3,Terminated by Sponsor
esomeprazole,DB00338,Coughing,C0010200,NCT00668317,Terminated,Phase 3,Primary care physicians began prescribing antacid therapy for chronic cough
esomeprazole,DB00338,Crohn Disease,C0010346,NCT02272868,Terminated,Phase 1/Phase 2,NA
esomeprazole,DB00338,Myocardial Infarction,C0027051,NCT00557921,Terminated,Phase 3,Terminated by Sponsor
esomeprazole,DB00683,Ulcerative Colitis,C0009324,NCT03358706,Suspended,Phase 1,unavailability of probe substrate
esomeprazole,DB00736,Gastroesophageal reflux disease,C0017168,NCT00730665,Terminated,Phase 2,This study has been placed on clinical hold by the sponsor due to operational reasons.
esomeprazole,DB00736,Gastroesophageal reflux disease,C0017168,NCT01471925,Withdrawn,Phase 3,Change company strategy
esomeprazole,DB00736,Nausea,C0027497,NCT00206440,Terminated,Phase 3,Accrual was not optimized
esomeprazole,DB01060,Parkinson Disease,C0030567,NCT00664209,Terminated,Phase 3,Prevalence of H Pylori in the study population was much lower than anticipated
estradiol,DB00783,Anorexia Nervosa,C0003125,NCT02792153,Withdrawn,Phase 1,The study was withdrawn after 18 months due to lack of recruitment.
estradiol,DB00783,Anorexia Nervosa,C0003125,NCT03172533,Terminated,Phase 2,Difficulties in recruitment
estradiol,DB00783,Atrophic Vaginitis,C0221392,NCT00816556,Terminated,Phase 3,Funding
estradiol,DB00783,Bulimia Nervosa,C2267227,NCT04278755,Terminated,Phase 2,Halted prematurely due to COVID-19-related enrollment challenges.
estradiol,DB00783,"Depression, Postpartum",C0221074,NCT00059228,Terminated,Phase 2,NA
estradiol,DB00783,Endometriosis,C0014175,NCT03343067,Terminated,Phase 3,"The study was terminated early for business reasons, not for safety concerns."
estradiol,DB00783,Hidradenitis Suppurativa,C0162836,NCT00722800,Terminated,Phase 2,Poor recruitment
estradiol,DB00783,Malignant neoplasm of breast,C0006142,NCT00661531,Terminated,Phase 2,Poor accrual
estradiol,DB00783,Osteoporosis,C0029456,NCT01928082,Terminated,Phase 2,The fellow conducting the recruitment and screening left the institution
estradiol,DB00783,Premenstrual Dysphoric Disorder,C0520676,NCT00089414,Terminated,Phase 2,Informed by manufacturer that CDB-2914 crosses blood-brain barrier invalidating Arm #3 of protocol.
estradiol,DB00783,Urinary Incontinence,C0042024,NCT05458375,Terminated,Early Phase 1,"There is a lack of potential study participants at our study site that would meet inclusion criteria, therefore, the study is not feasible and is being terminated."
etanercept,DB00005,Juvenile arthritis,C3495559,NCT00078806,Terminated,Phase 3,the study was terminated because of slow enrollment
etanercept,DB00005,Lichen Planus,C0023646,NCT00285779,Terminated,Phase 2,Slow recruitment
etanercept,DB00005,Lupus Nephritis,C0024143,NCT00447265,Terminated,Phase 2,The perceived risk-benefit ratio for individuals with early active RA
etanercept,DB00005,Rheumatoid Arthritis,C0003873,NCT01394913,Withdrawn,Phase 3,Sponsor decision
ethanol,DB00898,"Alcoholic Intoxication, Chronic",C0001973,NCT01375556,Terminated,Phase 1,NA
ethanol,DB00898,Short Bowel Syndrome,C0036992,NCT01263574,Withdrawn,Phase 2,No participants. IND denied by FDA.
etodolac,DB00749,Multiple Myeloma,C0026764,NCT00293111,Terminated,Phase 2,NA
etofibrate,DB00627,Dyslipidemias,C0242339,NCT00664287,Withdrawn,Phase 3,NA
etofibrate,DB00627,Hyperlipidemia,C0020473,NCT00108485,Terminated,Phase 3,Unable to recruit sufficient study subjects
etofibrate,DB00627,Obesity,C0028754,NCT03867500,Suspended,Early Phase 1,Study halted prematurely but potentially will resume.
etofibrate,DB00641,Atherosclerosis,C0004153,NCT00120289,Terminated,Phase 3,AIM-HIGH was stopped on the recommendation of the DSMB because of lack of efficacy of niacin in preventing primary outcome events.
etofibrate,DB00641,Cerebrovascular accident,C0038454,NCT00120289,Terminated,Phase 3,AIM-HIGH was stopped on the recommendation of the DSMB because of lack of efficacy of niacin in preventing primary outcome events.
etofibrate,DB00641,Myocardial Infarction,C0027051,NCT00120289,Terminated,Phase 3,AIM-HIGH was stopped on the recommendation of the DSMB because of lack of efficacy of niacin in preventing primary outcome events.
etofibrate,DB02701,Dyslipidemias,C0242339,NCT01294683,Terminated,Phase 3,NA
etofibrate,DB02701,Obesity,C0028754,NCT01237041,Terminated,Phase 1/Phase 2,Study Medication unavailable
etoposide,DB00773,Acute lymphoblastic leukemia - category,C1531702,NCT01677949,Withdrawn,Phase 2,Slow accrual
etoposide,DB00773,COVID19 (disease),C5203670,NCT04356690,Terminated,Phase 2,"Slow accrual, change in COVID prevalence, availability of effective vaccine"
etoposide,DB00773,Malignant neoplasm of breast,C0006142,NCT00006032,Terminated,Phase 2,low accrual
etoposide,DB00773,Malignant neoplasm of breast,C0006142,NCT00006126,Withdrawn,Phase 1,Unable to accrue subjects.
etoposide,DB00773,Malignant neoplasm of breast,C0006142,NCT00020722,Terminated,Phase 2,Lack of funding to continue study.
etoposide,DB00773,Marginal Zone B-Cell Lymphoma,C1367654,NCT04189952,Terminated,Phase 2,Investigator Decision
etoposide,DB00773,Multiple Myeloma,C0026764,NCT00005834,Terminated,Phase 3,poor accrual
etoposide,DB00773,Multiple Myeloma,C0026764,NCT01548573,Terminated,Phase 2,Met study stopping rules
etoposide,DB00773,Multiple Myeloma,C0026764,NCT02128230,Terminated,Phase 2,Low enrollment and Futility as determined by Amgen's Carfilzomib NASCR program.
etoposide,DB00773,Neuroblastoma,C0027819,NCT00003273,Withdrawn,Phase 2,NA
etoposide,DB00773,Neuroblastoma,C0027819,NCT00960063,Terminated,Phase 1,Study was terminated for business reasons.
etoposide,DB00773,Non-Small Cell Lung Carcinoma,C0007131,NCT01222572,Terminated,Phase 1/Phase 2,Slow accrual due to restrictive eligibility criteria
etoposide,DB00773,Non-Small Cell Lung Carcinoma,C0007131,NCT01565772,Terminated,Phase 1,Slow accrual
etoposide,DB00773,Non-Small Cell Lung Carcinoma,C0007131,NCT02768558,Terminated,Phase 3,Another treatment found efficacious
etoposide,DB00773,Non-Small Cell Lung Carcinoma,C0007131,NCT02947113,Withdrawn,Phase 2,New studies available with immunotherapy so recruitment is no longer acceptable.
etoposide,DB00773,Non-Small Cell Lung Carcinoma,C0007131,NCT03840902,Terminated,Phase 2,"Based on recommendations by an external IDMC, Sponsor decided to discontinue this clinical study due to a low likelihood of achieving superiority in the efficacy endpoints versus standard of care."
etoposide,DB00773,Non-Small Cell Lung Carcinoma,C0007131,NCT04203511,Withdrawn,Phase 3,Sponsor Strategic/Business Decision
etoposide,DB00773,Retinoblastoma,C0035335,NCT00003273,Withdrawn,Phase 2,NA
etoposide,DB00773,Retinoblastoma,C0035335,NCT00623077,Terminated,Phase 1,Replaced by another study
etoposide,DB00773,Retinoblastoma,C0035335,NCT02116959,Terminated,Phase 1,Low accrual
etoricoxib,DB01628,"Pain, Postoperative",C0030201,NCT00746720,Terminated,Phase 2,Patient recruitment difficulties
etoricoxib,DB01628,Postherpetic neuralgia,C0032768,NCT01088256,Terminated,Phase 2,NA
etretinate,DB08881,melanoma,C0025202,NCT02050321,Terminated,Phase 2,Pharmaceutical company pulled support for the trial.
everolimus,DB01590,"Carcinoma, Transitional Cell",C0007138,NCT01215136,Terminated,Phase 2,Lack of Accrual
everolimus,DB01590,Glioblastoma Multiforme,C1621958,NCT00515086,Terminated,Phase 2,Early termination due to slow enrollment and protocol-defined stopping rule.
everolimus,DB01590,Malignant Neoplasm (Morphology),C1288351,NCT03839940,Terminated,Phase 3,Severe lack of accrual
everolimus,DB01590,Malignant neoplasm of breast,C0006142,NCT00473005,Terminated,Phase 1,Principal Investigator (Dr. Guardino) left Stanford
everolimus,DB01590,Malignant neoplasm of breast,C0006142,NCT00674414,Terminated,Phase 2,IDMC decision due to accrual issue (82 pts accrued / 120 expected)
everolimus,DB01590,Malignant neoplasm of breast,C0006142,NCT00855114,Withdrawn,Phase 2,Withdrawn due to no accrual
everolimus,DB01590,Malignant neoplasm of breast,C0006142,NCT01627067,Terminated,Phase 2,Komen Foundation Funding Terminated
everolimus,DB01590,Malignant neoplasm of breast,C0006142,NCT02137837,Terminated,Phase 3,lack of accrual
everolimus,DB01590,Malignant neoplasm of breast,C0006142,NCT02236572,Terminated,Phase 2,"Phase 2 of recruitment was contingent on 5 of 15 patients responding, which did not occur."
everolimus,DB01590,Metastatic Renal Cell Cancer,C0278678,NCT01784978,Terminated,Phase 2,Lack of recruitment
